foodItem,path,image,skip_food.thisRepN,skip_food.thisTrialN,skip_food.thisN,skip_food.thisIndex,food_rating_loop.thisRepN,food_rating_loop.thisTrialN,food_rating_loop.thisN,food_rating_loop.thisIndex,start_food_rat_key.started,start_food_rat_text.started,start_food_rat_key.keys,start_food_rat_key.rt,foodImage.started,next_button.started,food_slider.response,food_slider.rt,next_button.numClicks,next_button.timesOn,next_button.timesOff,participant,group,extra,practice,rainbow,dorate,date,expName,psychopyVersion,frameRate,
turkey sandwich.jpg,stimuli/food/,stimuli/food/turkey sandwich.jpg,0,0,0,0,0,30,30,71,,,,,99.30563269997947,99.87151749996701,4.3225,0.5170378000475466,31,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
m_and_m.jpg,stimuli/food/,stimuli/food/m_and_m.jpg,0,0,0,0,0,31,31,38,,,,,101.47366179997334,101.92110310000135,3.5424999999999995,0.4339713000226766,32,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
pickles.jpg,stimuli/food/,stimuli/food/pickles.jpg,0,0,0,0,0,32,32,47,,,,,103.41206699999748,103.8875080999569,2.6275000000000004,0.7008539999951608,33,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
corn cob.jpg,stimuli/food/,stimuli/food/corn cob.jpg,0,0,0,0,0,33,33,20,,,,,104.97047399997246,105.43655699997908,1.6975000000000002,0.4491751999594271,34,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
ritz.jpg,stimuli/food/,stimuli/food/ritz.jpg,0,0,0,0,0,34,34,56,,,,,106.63690260000294,107.23779779998586,2.2112499999999997,0.5832875000196509,35,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
french fries.jpg,stimuli/food/,stimuli/food/french fries.jpg,0,0,0,0,0,35,35,25,,,,,108.55382919998374,109.05466560000787,3.16375,0.4840938000124879,36,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
apple slices.jpg,stimuli/food/,stimuli/food/apple slices.jpg,0,0,0,0,0,36,36,3,,,,,110.20409710000968,110.72009839996463,4.3375,0.4993428000016138,37,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
bagel and cc.jpg,stimuli/food/,stimuli/food/bagel and cc.jpg,0,0,0,0,0,37,37,6,,,,,111.8201512999949,112.28777860000264,5.19625,0.450548599998001,38,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
fried eggs.jpg,stimuli/food/,stimuli/food/fried eggs.jpg,0,0,0,0,0,38,38,26,,,,,113.3038204999757,113.83764729998074,6.3325000000000005,0.5168470000498928,39,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
doughnuts.jpg,stimuli/food/,stimuli/food/doughnuts.jpg,0,0,0,0,0,39,39,23,,,,,114.8871194999665,115.42088779999176,7.4125000000000005,0.5164178000413813,40,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
cucumber slices.jpg,stimuli/food/,stimuli/food/cucumber slices.jpg,0,0,0,0,0,40,40,21,,,,,116.55404189997353,116.98716469999636,8.462499999999999,0.41716700000688434,41,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502, 0.5511981999734417]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982, 0.551203400013037]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
yogurt no spoon.jpg,stimuli/food/,stimuli/food/yogurt no spoon.jpg,0,0,0,0,0,41,41,74,,,,,118.07036439998774,118.5891756999772,9.35125,0.4845604000147432,42,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502, 0.5511981999734417, 0.6326906000031158]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982, 0.551203400013037, 0.6326964999898337]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
sour patch.jpg,stimuli/food/,stimuli/food/sour patch.jpg,0,0,0,0,0,42,42,62,,,,,119.7533567000064,120.62133110000286,8.70625,0.8490607000421733,43,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502, 0.5511981999734417, 0.6326906000031158, 5.617498899984639]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982, 0.551203400013037, 0.6326964999898337, 5.6175066999858245]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
raisin bran w milk.jpg,stimuli/food/,stimuli/food/raisin bran w milk.jpg,0,0,0,0,0,43,43,50,,,,,126.77079439995578,127.20421870000428,7.36,0.4161593999597244,44,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502, 0.5511981999734417, 0.6326906000031158, 5.617498899984639, 0.5166167000425048]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982, 0.551203400013037, 0.6326964999898337, 5.6175066999858245, 0.5166230000322685]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
cherries.jpg,stimuli/food/,stimuli/food/cherries.jpg,0,0,0,0,0,44,44,16,,,,,128.2541848999681,128.8210102999583,6.4075,0.5515002000029199,45,"[1.6845920999767259, 0.8337809999939054, 0.7335125000099652, 4.218718499992974, 0.46825400000670925, 0.7669633000041358, 0.6345606000395492, 0.5502096999553032, 0.5015247000264935, 0.5334193000453524, 0.7168563000159338, 0.6876487000263296, 0.5503682999988087, 0.5345272999838926, 0.5345247999648564, 0.8503420000197366, 0.4698708000360057, 0.5337919000303373, 0.6480420000152662, 0.5011134000378661, 0.5681661000126041, 0.6837556999525987, 0.4674323999788612, 0.49752979999175295, 0.9178679999895394, 0.6360502000316046, 1.0179003999801353, 0.5163606000132859, 0.5520856999792159, 0.5167517999652773, 1.0605818000040017, 0.7157946999650449, 0.5516240999568254, 0.6674886000109836, 0.7844934000167996, 0.6167516999994405, 0.5513547000009567, 0.48517090000677854, 0.517302300024312, 0.5841294000274502, 0.5511981999734417, 0.6326906000031158, 5.617498899984639, 0.5166167000425048, 0.5671527999802493]","[1.6845968999550678, 0.8337862000335008, 0.7335207000141963, 4.218725099985022, 0.46826570003759116, 0.7669688999885693, 0.6345662000239827, 0.5502160000032745, 0.5015534000121988, 0.5334255000343546, 0.7168627000064589, 0.6876641000271775, 0.5503752999939024, 0.5345355999888852, 0.5345320000196807, 0.8503499000216834, 0.46987550001358613, 0.5337988000246696, 0.6480473999981768, 0.5011200000299141, 0.5681716999970376, 0.6837622000020929, 0.4674379000207409, 0.49753819999750704, 0.9178744999808259, 0.6360636000172235, 1.0179070999729447, 0.5163702999707311, 0.5520920000271872, 0.5167578000109643, 1.0605869999853894, 0.7158002999494784, 0.5516314000124112, 0.6674978000228293, 0.7844998000073247, 0.6167586999945343, 0.551361000048928, 0.4851778000011109, 0.5173090000171214, 0.5841360000194982, 0.551203400013037, 0.6326964999898337, 5.6175066999858245, 0.5166230000322685, 0.5671584000228904]",666,food,0,1,BR,1,2023-07-17_14h19.11.061,crystals,2022.2.4,60.085609964439804,
