foodItem,path,image,skip_food.thisRepN,skip_food.thisTrialN,skip_food.thisN,skip_food.thisIndex,food_rating_loop.thisRepN,food_rating_loop.thisTrialN,food_rating_loop.thisN,food_rating_loop.thisIndex,start_food_rat_key.started,start_food_rat_text.started,start_food_rat_key.keys,start_food_rat_key.rt,foodImage.started,next_button.started,food_slider.response,food_slider.rt,next_button.numClicks,next_button.timesOn,next_button.timesOff,participant,group,extra,practice,rainbow,dorate,date,expName,psychopyVersion,frameRate,
doughnuts.jpg,stimuli/food/,stimuli/food/doughnuts.jpg,0,0,0,0,0,30,30,23,,,,,83.96523730014451,84.81459400011227,9.497499999999999,0.8291239000391215,31,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
soup with spoon.jpg,stimuli/food/,stimuli/food/soup with spoon.jpg,0,0,0,0,0,31,31,61,,,,,86.00154990004376,86.71853000018746,6.175,0.6493151001632214,32,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
chicken nuggets2.jpg,stimuli/food/,stimuli/food/chicken nuggets2.jpg,0,0,0,0,0,32,32,18,,,,,87.78505560010672,88.49799790000543,4.13875,0.6815196999814361,33,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
orange slices.jpg,stimuli/food/,stimuli/food/orange slices.jpg,0,0,0,0,0,33,33,44,,,,,89.72219010000117,90.54792860010639,1.9862499999999998,0.7657512000296265,34,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
cupcakes am.jpg,stimuli/food/,stimuli/food/cupcakes am.jpg,0,0,0,0,0,34,34,22,,,,,91.75180399999954,92.6851262000855,9.26125,0.8828883999958634,35,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
yogurt pretzels.jpg,stimuli/food/,stimuli/food/yogurt pretzels.jpg,0,0,0,0,0,35,35,75,,,,,93.85185690014623,94.4250879001338,2.4924999999999997,0.5337203000672162,36,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
avacado.jpg,stimuli/food/,stimuli/food/avacado.jpg,0,0,0,0,0,36,36,4,,,,,95.57869090000167,96.4352574001532,8.162500000000001,0.8006946998648345,37,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
fried eggs.jpg,stimuli/food/,stimuli/food/fried eggs.jpg,0,0,0,0,0,37,37,26,,,,,97.568257200066,98.73425610014237,5.6425,1.6813658999744803,38,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
trail mix.jpg,stimuli/food/,stimuli/food/trail mix.jpg,0,0,0,0,0,38,38,69,,,,,100.5852638001088,101.63527310010977,1.3487500000000001,0.9893214001785964,39,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
rigatoni.jpg,stimuli/food/,stimuli/food/rigatoni.jpg,0,0,0,0,0,39,39,55,,,,,102.86873039999045,104.04548140009865,4.48,1.1122874999418855,40,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
green beans.jpg,stimuli/food/,stimuli/food/green beans.jpg,0,0,0,0,0,40,40,30,,,,,105.1518796000164,105.9020323001314,7.165000000000001,0.6988965000491589,41,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
peaches.jpg,stimuli/food/,stimuli/food/peaches.jpg,0,0,0,0,0,41,41,46,,,,,106.94981810008176,108.2354137999937,9.2725,1.2319059998262674,42,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
cookies.jpg,stimuli/food/,stimuli/food/cookies.jpg,0,0,0,0,0,42,42,19,,,,,109.66874510003254,110.33551250002347,5.61625,0.6112218999769539,43,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
burger.jpg,stimuli/food/,stimuli/food/burger.jpg,0,0,0,0,0,43,43,13,,,,,111.53778230003081,112.51875720010139,3.19375,0.9517234000377357,44,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
celery and carrot sticks.jpg,stimuli/food/,stimuli/food/celery and carrot sticks.jpg,0,0,0,0,0,44,44,14,,,,,113.73548760008998,114.96901700017042,9.62875,1.1903617999050766,45,"[0.5864532000850886, 0.6734186999965459, 0.5747257999610156, 0.38428670004941523, 0.5801436000037938, 0.3818310999777168, 0.5357550999615341, 0.5368288999889046, 0.5510331999976188, 0.7028651000000536, 0.7285207000095397, 0.49999179993756115, 0.5812738998793066, 0.7366690000053495, 0.9167863000184298, 0.5030241999775171, 0.8529848998878151, 0.5344402999617159, 0.5077323999721557, 0.48188869981095195, 0.33214360009878874, 0.5726385000161827, 0.4492046001832932, 0.5832992000505328, 0.4943166999146342, 0.45526680001057684, 1.1346752000972629, 0.98633630014956, 0.5876917000859976, 0.749858999857679, 0.6371535998769104, 0.5402130999136716, 0.6821552000474185, 0.621936900075525, 0.6017628000117838, 0.611229500034824, 0.5847742999903858, 1.2682136001531035, 0.683607499813661, 0.5388088999316096, 0.5057170998770744, 0.9005298998672515, 0.6669067998882383, 0.6677566000726074, 0.8004121000412852]","[0.5864595000166446, 0.6734251999296248, 0.5747322000097483, 0.3842927000951022, 0.5801566999871284, 0.3818384001497179, 0.5357609000056982, 0.5368351000361145, 0.5510409001726657, 0.7028717000503093, 0.7285275999456644, 0.4999983999878168, 0.5812804999295622, 0.7366752000525594, 0.9167927000671625, 0.5030302999075502, 0.8529912000522017, 0.5344527000561357, 0.5077382000163198, 0.4818950998596847, 0.3321519000455737, 0.5726457999553531, 0.44921039999462664, 0.5833052000962198, 0.49432280007749796, 0.4552736000623554, 1.134681300027296, 0.9863443002104759, 0.5876989001408219, 0.749864500015974, 0.6371601999271661, 0.5402194999624044, 0.6821664001327008, 0.6219442000146955, 0.6017696000635624, 0.6112367000896484, 0.5847813999280334, 1.268224700121209, 0.6836133999750018, 0.5388150999788195, 0.5057230999227613, 0.9005360999144614, 0.6669126998167485, 0.6677625000011176, 0.8004179000854492]",666,food,0,1,BR,1,2023-06-30_13h30.32.287,crystals,2022.2.4,30.017058702048097,
