foodItem,path,image,skip_food.thisRepN,skip_food.thisTrialN,skip_food.thisN,skip_food.thisIndex,food_rating_loop.thisRepN,food_rating_loop.thisTrialN,food_rating_loop.thisN,food_rating_loop.thisIndex,start_food_rat_key.started,start_food_rat_text.started,start_food_rat_key.keys,start_food_rat_key.rt,foodImage.started,next_button.started,check_space_key.started,food_slider.response,food_slider.rt,next_button.numClicks,next_button.timesOn,next_button.timesOff,check_space_key.keys,check_space_key.rt,participant,group,extra,practice,rainbow,dorate,date,expName,psychopyVersion,frameRate,
ritz.jpg,stimuli/food/,stimuli/food/ritz.jpg,0,0,0,0,0,0,0,56,13.294174299982842,13.294174299982842,right,0.05951059999642894,13.427500499994494,14.76032820000546,14.76032820000546,7.5249999999999995,1.3203895999467932,0,,,space,1.1072965000057593,666,food,0,1,BR,1,2023-07-17_14h46.40.135,crystals,2022.2.4,59.834593230872066,
doughnuts.jpg,stimuli/food/,stimuli/food/doughnuts.jpg,0,0,0,0,0,1,1,23,,,,,16.477425199991558,17.112907800008543,17.112907800008543,4.12,0.6325232000090182,0,,,space,0.5640305000124499,666,food,0,1,BR,1,2023-07-17_14h46.40.135,crystals,2022.2.4,59.834593230872066,
cookies.jpg,stimuli/food/,stimuli/food/cookies.jpg,0,0,0,0,0,2,2,19,,,,,18.260844000033103,18.860905300010927,18.860905300010927,2.5262499999999997,0.6001291999709792,0,,,space,0.7580859999870881,666,food,0,1,BR,1,2023-07-17_14h46.40.135,crystals,2022.2.4,59.834593230872066,
,,,,,,,,,,,,,,,20.210754800005816,21.544661600026302,21.544661600026302,,,,,,,,,,,,,,,,,,
